accuracy,f1_m,loss,precision_m,recall_m,val_accuracy,val_f1_m,val_loss,val_precision_m,val_recall_m,learning_rate
0.9660483002662659,0.12709514796733856,0.1280522495508194,0.49853765964508057,0.10780004411935806,0.9767231941223145,0.0,0.1105518713593483,0.0,0.0,0.0010000000474974513
0.9781285524368286,0.26875534653663635,0.0607842318713665,0.6282979846000671,0.1984895020723343,0.9767248034477234,0.00014352741709444672,0.09029440581798553,0.1041666567325592,7.183462003013119e-05,0.0010000000474974513
0.9786418080329895,0.34637972712516785,0.05566990748047829,0.625738263130188,0.274993360042572,0.97596275806427,0.09185642004013062,0.0727195218205452,0.4692576229572296,0.05433453619480133,0.0010000000474974513
0.9796261787414551,0.4022084176540375,0.05273350700736046,0.6388443112373352,0.32551342248916626,0.9678890109062195,0.4532613456249237,0.07196873426437378,0.3951590061187744,0.5874539017677307,0.0010000000474974513
0.9803056716918945,0.4395715296268463,0.04998115077614784,0.6427882313728333,0.36532464623451233,0.9807584285736084,0.34462109208106995,0.05642373487353325,0.7262727618217468,0.2317356914281845,0.0010000000474974513
0.9807947278022766,0.4606875777244568,0.048415008932352066,0.6618605256080627,0.3827165961265564,0.9802432656288147,0.4026830494403839,0.050582293421030045,0.6104595065116882,0.31407982110977173,0.0005000000237487257
0.9809515476226807,0.46445488929748535,0.04778856784105301,0.6638859510421753,0.38633033633232117,0.9799306988716125,0.22781254351139069,0.05490262433886528,0.7884588241577148,0.13819529116153717,0.0005000000237487257
0.9817909002304077,0.5032280087471008,0.045793112367391586,0.6788977384567261,0.43711134791374207,0.9808428883552551,0.5136584639549255,0.04849409684538841,0.5801960229873657,0.4813311994075775,0.0005000000237487257
0.9822186231613159,0.5211959481239319,0.04428698495030403,0.6866291761398315,0.44934603571891785,0.9813145399093628,0.3718818724155426,0.054914869368076324,0.7843994498252869,0.2567252218723297,0.0005000000237487257
0.9834747314453125,0.5674029588699341,0.041388314217329025,0.7032794952392578,0.5024228096008301,0.9840179681777954,0.534525990486145,0.040921784937381744,0.7156870365142822,0.437913179397583,0.0002500000118743628
0.9837434887886047,0.5744239091873169,0.04078846797347069,0.7058168649673462,0.5147938132286072,0.980023980140686,0.2521249055862427,0.05143669992685318,0.8887331485748291,0.15038828551769257,0.0002500000118743628
0.9840888381004333,0.5892716646194458,0.03983404114842415,0.7073257565498352,0.529932975769043,0.9840170741081238,0.5617536306381226,0.040073759853839874,0.686445951461792,0.4940049350261688,0.0002500000118743628
0.9841564893722534,0.5910773277282715,0.039683494716882706,0.7158903479576111,0.527755856513977,0.9837020039558411,0.5645153522491455,0.040189698338508606,0.6584988236427307,0.5057541728019714,0.0002500000118743628
0.9851588606834412,0.6147965788841248,0.03758462518453598,0.7275568246841431,0.554533064365387,0.9848572015762329,0.5780978798866272,0.03958267346024513,0.7302051186561584,0.4961174726486206,0.0001250000059371814
0.9857157468795776,0.6325119137763977,0.036190275102853775,0.7363325953483582,0.574603796005249,0.9852828979492188,0.5833576321601868,0.03761480376124382,0.7435288429260254,0.4935530424118042,0.0001250000059371814
0.9857975244522095,0.6336921453475952,0.03603193163871765,0.7373883724212646,0.577691376209259,0.9843252301216125,0.5894088745117188,0.03975122794508934,0.6687867641448975,0.5411154627799988,0.0001250000059371814
0.986159086227417,0.6517768502235413,0.03513332083821297,0.7447939515113831,0.5959804654121399,0.9834023714065552,0.47173234820365906,0.04749511554837227,0.7919766306877136,0.35953402519226074,0.0001250000059371814
0.9865007400512695,0.6591552495956421,0.03435804694890976,0.7496317625045776,0.6039440035820007,0.9829621911048889,0.44026097655296326,0.04600422829389572,0.8422275185585022,0.31204429268836975,9.999999747378752e-05
0.9861953258514404,0.6494980454444885,0.0347781702876091,0.7403149008750916,0.5990442633628845,0.9854902029037476,0.5787379145622253,0.03793981298804283,0.7916488647460938,0.46860194206237793,9.999999747378752e-05
0.9868593811988831,0.6674540638923645,0.03343413397669792,0.7554192543029785,0.6102056503295898,0.985023021697998,0.6053279638290405,0.03799574449658394,0.6983384490013123,0.5456727147102356,9.999999747378752e-05
0.9870296120643616,0.6698214411735535,0.03288320079445839,0.7529525756835938,0.6177749037742615,0.9857763051986694,0.6057294607162476,0.037063118070364,0.742448091506958,0.5270401835441589,9.999999747378752e-05
0.987159788608551,0.6755590438842773,0.03262174502015114,0.7602376937866211,0.6186516284942627,0.9816217422485352,0.4244019091129303,0.0462333969771862,0.7682276368141174,0.3132374584674835,9.999999747378752e-05
0.9870859384536743,0.673190176486969,0.03286531940102577,0.7647618055343628,0.6172122359275818,0.9839116930961609,0.5528869032859802,0.043607234954833984,0.7288134694099426,0.4644010066986084,9.999999747378752e-05
0.9874047040939331,0.6784298419952393,0.03196102753281593,0.7585726976394653,0.624470591545105,0.9850181937217712,0.5721234083175659,0.03846993297338486,0.7347922325134277,0.4835282564163208,9.999999747378752e-05
0.9873834848403931,0.6807937622070312,0.0319356843829155,0.7627280950546265,0.6285510659217834,0.9844695925712585,0.531568706035614,0.04318886622786522,0.7704278826713562,0.4282725751399994,9.999999747378752e-05
0.9878121018409729,0.6848928332328796,0.030947646126151085,0.7652167677879333,0.6305182576179504,0.9858826398849487,0.6073198914527893,0.03720759227871895,0.7573256492614746,0.5225991606712341,9.999999747378752e-05
0.9878402948379517,0.6993085145950317,0.030745772644877434,0.772451639175415,0.648864209651947,0.9847001433372498,0.5527648329734802,0.04176584631204605,0.7770918011665344,0.44541820883750916,9.999999747378752e-05
