accuracy,f1_m,loss,precision_m,recall_m,val_accuracy,val_f1_m,val_loss,val_precision_m,val_recall_m,learning_rate
0.6417406797409058,0.07319121807813644,0.9534985423088074,0.03917791321873665,0.6132717728614807,0.8275224566459656,0.17189157009124756,0.949504554271698,0.09839501231908798,0.8083725571632385,9.999999747378752e-06
0.7149603366851807,0.1350732296705246,0.9480705857276917,0.07326839864253998,0.9603238701820374,0.7661232352256775,0.1551753431558609,0.9468098878860474,0.08581904321908951,0.9631350636482239,9.999999747378752e-06
0.7864639759063721,0.1732829213142395,0.946265459060669,0.09603437781333923,0.9751679301261902,0.7622921466827393,0.15559227764606476,0.9463806748390198,0.08583847433328629,0.9814502596855164,9.999999747378752e-06
0.8248651027679443,0.2026197910308838,0.9452061057090759,0.11431267112493515,0.9747471213340759,0.7939332127571106,0.17523707449436188,0.9456074833869934,0.09787844866514206,0.9823537468910217,9.999999747378752e-06
0.8490116000175476,0.2266879826784134,0.9443777799606323,0.1298309862613678,0.9730111360549927,0.7915138602256775,0.17454582452774048,0.9452010989189148,0.09737446159124374,0.9859012961387634,9.999999747378752e-06
0.866294801235199,0.24771331250667572,0.9436872005462646,0.14379152655601501,0.970080554485321,0.806846559047699,0.18551331758499146,0.9446438550949097,0.10420092940330505,0.9849860668182373,9.999999747378752e-06
0.8754409551620483,0.2605498135089874,0.9432389736175537,0.15249453485012054,0.9688935875892639,0.8252255916595459,0.2002606838941574,0.944180428981781,0.11356627941131592,0.9822552800178528,4.999999873689376e-06
0.882165789604187,0.2707790434360504,0.9429701566696167,0.15955588221549988,0.96723473072052,0.8247056603431702,0.20000340044498444,0.9440286159515381,0.11342138051986694,0.9825584292411804,4.999999873689376e-06
0.8875134587287903,0.28010258078575134,0.9426952600479126,0.16603216528892517,0.967640221118927,0.8242785930633545,0.19950874149799347,0.9438832402229309,0.11307459324598312,0.9828722476959229,4.999999873689376e-06
0.8920004963874817,0.287707656621933,0.9424881935119629,0.17149721086025238,0.9650261998176575,0.8353981971740723,0.20992563664913177,0.9435619115829468,0.11984407901763916,0.9809080958366394,4.999999873689376e-06
0.8938395380973816,0.291326642036438,0.9423177242279053,0.17399951815605164,0.9658868908882141,0.8277800679206848,0.2029275745153427,0.9436463713645935,0.1152753233909607,0.9825611114501953,2.499999936844688e-06
0.896437406539917,0.29619234800338745,0.9422088265419006,0.17747099697589874,0.9652933478355408,0.8345713019371033,0.2093057483434677,0.9434671401977539,0.11944957822561264,0.9810202121734619,2.499999936844688e-06
0.8986791372299194,0.3007768988609314,0.9420873522758484,0.18070204555988312,0.965750515460968,0.8344365358352661,0.20907902717590332,0.9434019327163696,0.1192590594291687,0.9816749691963196,2.499999936844688e-06
0.9004911780357361,0.3043276071548462,0.9420017004013062,0.18333978950977325,0.96429842710495,0.8324124217033386,0.20724622905254364,0.9433892369270325,0.11802633851766586,0.9823365211486816,2.499999936844688e-06
0.9009747505187988,0.3055008351802826,0.9419255256652832,0.18419654667377472,0.964938759803772,0.8366630673408508,0.21120978891849518,0.9432972073554993,0.12061645835638046,0.9808021187782288,1.249999968422344e-06
0.9019398093223572,0.30732110142707825,0.9418877959251404,0.18554364144802094,0.9640511870384216,0.8367847800254822,0.21134053170681,0.9432553052902222,0.12070170789957047,0.981473445892334,1.249999968422344e-06
0.9030009508132935,0.309040904045105,0.941872775554657,0.18689341843128204,0.9614611864089966,0.8340854644775391,0.20877133309841156,0.9432705640792847,0.11902964860200882,0.9818972945213318,1.249999968422344e-06
0.903908371925354,0.31152376532554626,0.9417858123779297,0.18860892951488495,0.9640153646469116,0.8392564654350281,0.2136855125427246,0.9431610703468323,0.12225267291069031,0.9804477691650391,1.249999968422344e-06
0.9041340947151184,0.31180328130722046,0.9417727589607239,0.18888165056705475,0.9626620411872864,0.8382117748260498,0.21271468698978424,0.9431538581848145,0.12163829058408737,0.9807592034339905,9.999999974752427e-07
0.9049179553985596,0.3136123716831207,0.9417279362678528,0.19020114839076996,0.9626399278640747,0.8363184332847595,0.2107953429222107,0.943163275718689,0.12038861960172653,0.981096088886261,9.999999974752427e-07
0.9057265520095825,0.3152642250061035,0.941690981388092,0.19141291081905365,0.9621422290802002,0.8353611826896667,0.2100234478712082,0.943152666091919,0.11988573521375656,0.9815793633460999,9.999999974752427e-07
0.9060255289077759,0.31594306230545044,0.9416563510894775,0.1918916553258896,0.9621962904930115,0.838706910610199,0.21335755288600922,0.9430631399154663,0.12207522243261337,0.9809747338294983,9.999999974752427e-07
0.907048761844635,0.31860285997390747,0.941588282585144,0.19380700588226318,0.9636819362640381,0.8384391665458679,0.2129964828491211,0.9430550932884216,0.12181133776903152,0.9810118079185486,9.999999974752427e-07
