accuracy,f1_m,loss,precision_m,recall_m,val_accuracy,val_f1_m,val_loss,val_precision_m,val_recall_m,learning_rate
0.8091900944709778,0.18931257724761963,0.9461615085601807,0.1059403344988823,0.9746440052986145,0.891875147819519,0.2663954198360443,0.9458120465278625,0.1604100465774536,0.8938919901847839,9.999999747378752e-06
0.8295630812644958,0.20686575770378113,0.9453188180923462,0.11698578298091888,0.9750033617019653,0.8909008502960205,0.26887381076812744,0.9451339840888977,0.1615101397037506,0.9106829762458801,9.999999747378752e-06
0.8492957949638367,0.22696326673030853,0.9445828199386597,0.12998828291893005,0.9730072021484375,0.8955653309822083,0.2781536281108856,0.9444890022277832,0.16810034215450287,0.9143291115760803,9.999999747378752e-06
0.8612130284309387,0.24111978709697723,0.9441089034080505,0.13931876420974731,0.9720042943954468,0.9118505120277405,0.30880606174468994,0.9443252682685852,0.19140774011611938,0.8996662497520447,4.999999873689376e-06
0.8699578642845154,0.2529005706310272,0.9438111782073975,0.14725588262081146,0.9709546566009521,0.9175154566764832,0.32110896706581116,0.9441540241241455,0.20131903886795044,0.8911597728729248,4.999999873689376e-06
0.8769317269325256,0.26306816935539246,0.9435502290725708,0.15420155227184296,0.9696937799453735,0.9115891456604004,0.309849351644516,0.9438851475715637,0.1917705088853836,0.904566764831543,4.999999873689376e-06
0.8830806612968445,0.27274075150489807,0.9432991147041321,0.16087210178375244,0.9689728021621704,0.9179993271827698,0.32376644015312195,0.9437186121940613,0.20282898843288422,0.8985055088996887,4.999999873689376e-06
0.886227011680603,0.2779340147972107,0.943129301071167,0.16449277102947235,0.9683736562728882,0.9259768724441528,0.34164348244667053,0.9437822699546814,0.21784786880016327,0.8823737502098083,2.499999936844688e-06
0.8895035982131958,0.2838838994503021,0.9429958462715149,0.16865301132202148,0.9688076376914978,0.9297333359718323,0.35019946098327637,0.9437796473503113,0.22528304159641266,0.8739637732505798,2.499999936844688e-06
0.8919928073883057,0.28827103972435,0.9428895711898804,0.17177806794643402,0.9679054021835327,0.9286469221115112,0.34794268012046814,0.9436687231063843,0.22319500148296356,0.8761040568351746,2.499999936844688e-06
0.8942880630493164,0.2926059067249298,0.9427828788757324,0.17488065361976624,0.9674229621887207,0.9262292385101318,0.3425040543079376,0.9435323476791382,0.218476340174675,0.8827962875366211,2.499999936844688e-06
0.894872784614563,0.29359880089759827,0.9427096247673035,0.17557068169116974,0.9673136472702026,0.933946967124939,0.3606020510196686,0.9437078237533569,0.2348182201385498,0.8614156246185303,1.249999968422344e-06
0.896715521812439,0.2973126769065857,0.9426388144493103,0.17818884551525116,0.9678228497505188,0.932586133480072,0.3573991060256958,0.9436027407646179,0.23162437975406647,0.8670274615287781,1.249999968422344e-06
0.8978510499000549,0.2996780276298523,0.9425826072692871,0.17987991869449615,0.9679582118988037,0.9352347254753113,0.36422643065452576,0.9436452984809875,0.2380467653274536,0.8584910035133362,1.249999968422344e-06
0.8991472721099854,0.3021441698074341,0.9425422549247742,0.1816927045583725,0.9670175909996033,0.9339223504066467,0.3609556257724762,0.9435699582099915,0.2350056916475296,0.8622502684593201,1.249999968422344e-06
0.899750828742981,0.30339160561561584,0.9424892067909241,0.18258564174175262,0.9671548008918762,0.9358437657356262,0.3659631907939911,0.9435958862304688,0.23958756029605865,0.857821524143219,9.999999974752427e-07
0.9005292654037476,0.30500465631484985,0.9424528479576111,0.18375615775585175,0.9670602679252625,0.9368751049041748,0.36871039867401123,0.9435933828353882,0.2421945333480835,0.8549123406410217,9.999999974752427e-07
0.9013544917106628,0.30677956342697144,0.9424070715904236,0.18502578139305115,0.9672796726226807,0.9360486268997192,0.3663966655731201,0.9435381293296814,0.24007712304592133,0.8568947315216064,9.999999974752427e-07
0.9021502733230591,0.3084096908569336,0.9423664808273315,0.18622040748596191,0.9667395353317261,0.93597412109375,0.3667154312133789,0.9434818625450134,0.2401903122663498,0.8587011694908142,9.999999974752427e-07
0.9029056429862976,0.3101634681224823,0.9423174858093262,0.1874563992023468,0.9675949215888977,0.9371145963668823,0.36932823061943054,0.9435111880302429,0.24277085065841675,0.8537487387657166,9.999999974752427e-07
0.9038930535316467,0.31198564171791077,0.9422996044158936,0.18885433673858643,0.9661726951599121,0.9370965361595154,0.36926159262657166,0.9434754252433777,0.24268193542957306,0.8538405299186707,9.999999974752427e-07
0.9040918350219727,0.3124968409538269,0.9422687888145447,0.18925639986991882,0.9655687808990479,0.937653124332428,0.37084612250328064,0.9434592723846436,0.24420881271362305,0.8520655632019043,9.999999974752427e-07
0.9043872356414795,0.3132045865058899,0.942236602306366,0.18978086113929749,0.9659876823425293,0.9387555718421936,0.3742918074131012,0.9434566497802734,0.24741560220718384,0.8491281867027283,9.999999974752427e-07
0.9053886532783508,0.31546515226364136,0.9421842098236084,0.19143709540367126,0.9657342433929443,0.939957320690155,0.37732353806495667,0.9434722661972046,0.250473290681839,0.844996988773346,9.999999974752427e-07
0.9059739112854004,0.31661540269851685,0.9421520233154297,0.19223223626613617,0.9659910798072815,0.938073992729187,0.3720535337924957,0.9433783888816833,0.24521176517009735,0.8517376780509949,9.999999974752427e-07
0.9064313173294067,0.31792232394218445,0.9421083927154541,0.19321732223033905,0.9662376642227173,0.938117265701294,0.3724921643733978,0.9433353543281555,0.2455775886774063,0.8526070713996887,9.999999974752427e-07
0.9073083400726318,0.31976422667503357,0.942069411277771,0.19453278183937073,0.9663620591163635,0.9389193654060364,0.37438786029815674,0.9433545470237732,0.2474956065416336,0.8485671877861023,9.999999974752427e-07
0.9079488515853882,0.32100313901901245,0.94205641746521,0.19553248584270477,0.9646565318107605,0.9372606873512268,0.3702564537525177,0.9432575702667236,0.2434111386537552,0.8555986285209656,9.999999974752427e-07
0.9081200361251831,0.3217203915119171,0.9420027732849121,0.1960206925868988,0.9656785130500793,0.9386042356491089,0.3735426664352417,0.9433004260063171,0.24668504297733307,0.8490597605705261,9.999999974752427e-07
