accuracy,f1_m,loss,precision_m,recall_m,val_accuracy,val_f1_m,val_loss,val_precision_m,val_recall_m,learning_rate
0.9750667810440063,0.39545321464538574,0.09971103817224503,0.589137852191925,0.35837632417678833,0.9797793030738831,0.0,0.09900421649217606,0.0,0.0,0.0010000000474974513
0.9816088676452637,0.5382234454154968,0.04959751293063164,0.6765679717063904,0.48967477679252625,0.9816839694976807,0.1782572865486145,0.054691132158041,0.8864350318908691,0.1029314324259758,0.0010000000474974513
0.9820480942726135,0.548176646232605,0.046024199575185776,0.6833025217056274,0.494039386510849,0.9845228791236877,0.6075285077095032,0.04032914340496063,0.6116631627082825,0.6252647638320923,0.0010000000474974513
0.9819350242614746,0.5511144995689392,0.04589547589421272,0.6840554475784302,0.5068089365959167,0.9256055355072021,0.3442941904067993,0.13904504477977753,0.22718055546283722,0.8531997203826904,0.0010000000474974513
0.982744574546814,0.560603141784668,0.04375084862112999,0.694094181060791,0.5055568814277649,0.985194742679596,0.59571373462677,0.0369642972946167,0.6564080715179443,0.5700430274009705,0.0010000000474974513
0.9830684065818787,0.5877964496612549,0.04290906712412834,0.6974591612815857,0.5479216575622559,0.9862749576568604,0.5497647523880005,0.03529368340969086,0.7761661410331726,0.4418060779571533,0.0005000000237487257
0.9836885333061218,0.5972278714179993,0.040689289569854736,0.7118588089942932,0.5462974905967712,0.9857339859008789,0.6231632232666016,0.03591325506567955,0.6529656052589417,0.6182548999786377,0.0005000000237487257
0.9836159348487854,0.6026068329811096,0.04160251095890999,0.7068917751312256,0.5603010058403015,0.9850780367851257,0.44255635142326355,0.038113031536340714,0.853982150554657,0.311053067445755,0.0005000000237487257
0.9838687777519226,0.6033442616462708,0.04033270850777626,0.7205526828765869,0.5462116599082947,0.9867026209831238,0.5805149674415588,0.03416145592927933,0.7735567092895508,0.4845981299877167,0.0005000000237487257
0.9846716523170471,0.6283259391784668,0.038595277816057205,0.7329428195953369,0.5767760276794434,0.9869829416275024,0.5800878405570984,0.033424947410821915,0.7950673699378967,0.473996639251709,0.0002500000118743628
0.984574019908905,0.6220704913139343,0.03872521594166756,0.7202176451683044,0.5770381093025208,0.9862735867500305,0.5223050117492676,0.03509627282619476,0.833772599697113,0.39777645468711853,0.0002500000118743628
0.985194206237793,0.6396836638450623,0.03712797909975052,0.7392457127571106,0.5843915939331055,0.9866443872451782,0.5938732028007507,0.034138813614845276,0.7397992610931396,0.5176772475242615,0.0002500000118743628
