accuracy,f1_m,loss,precision_m,recall_m,val_accuracy,val_f1_m,val_loss,val_precision_m,val_recall_m,learning_rate
0.5504884719848633,0.06585513800382614,0.9544859528541565,0.034814056009054184,0.6781378388404846,0.91111159324646,0.23607377707958221,0.9534077048301697,0.15320688486099243,0.6075354218482971,9.999999747378752e-06
0.7083526253700256,0.11783972382545471,0.950287401676178,0.06425903737545013,0.8099238872528076,0.9161087870597839,0.2220289260149002,0.9497479200363159,0.1545623540878296,0.477179616689682,9.999999747378752e-06
0.8254387974739075,0.1855883151292801,0.9447239637374878,0.10554508119821548,0.8453468680381775,0.9418426752090454,0.2697450518608093,0.9482340812683105,0.20559997856616974,0.45601022243499756,9.999999747378752e-06
0.8525346517562866,0.21237002313137054,0.9432623982429504,0.12255960702896118,0.8567995429039001,0.9426806569099426,0.2885410487651825,0.9472236037254333,0.2176586538553238,0.4989561140537262,9.999999747378752e-06
0.8589227199554443,0.2218635231256485,0.9427001476287842,0.1285790055990219,0.8696214556694031,0.9442881345748901,0.3048337399959564,0.9466298818588257,0.22985541820526123,0.5253289937973022,9.999999747378752e-06
0.863068699836731,0.22807301580905914,0.9423765540122986,0.1325630247592926,0.8764988780021667,0.9434377551078796,0.3153142035007477,0.9459782838821411,0.23348146677017212,0.5604881048202515,9.999999747378752e-06
0.8659513592720032,0.23224934935569763,0.9421855807304382,0.135260209441185,0.880584716796875,0.942575216293335,0.31874462962150574,0.9456450343132019,0.23321467638015747,0.5792722105979919,4.999999873689376e-06
0.8682793378829956,0.23569586873054504,0.9420820474624634,0.13758449256420135,0.8815855383872986,0.942217230796814,0.32154908776283264,0.9454095363616943,0.23359064757823944,0.5920572280883789,4.999999873689376e-06
0.8684056997299194,0.23645003139972687,0.942000150680542,0.1379951536655426,0.8851540684700012,0.9418559670448303,0.32405370473861694,0.9451976418495178,0.23385590314865112,0.6042366623878479,4.999999873689376e-06
0.8697011470794678,0.23862750828266144,0.9419122934341431,0.13941946625709534,0.8870664834976196,0.9410726428031921,0.32570841908454895,0.9449399709701538,0.23293006420135498,0.6190842986106873,4.999999873689376e-06
0.8702992796897888,0.23987430334091187,0.9418439865112305,0.14019758999347687,0.8895492553710938,0.9412713050842285,0.32692861557006836,0.9448965787887573,0.23379437625408173,0.6209296584129333,2.499999936844688e-06
0.8711429238319397,0.24079982936382294,0.941828727722168,0.1408422887325287,0.8885871767997742,0.9413127899169922,0.32805702090263367,0.944831132888794,0.2343372106552124,0.6242820024490356,2.499999936844688e-06
0.871735155582428,0.24198709428310394,0.9417892098426819,0.141620472073555,0.8897055983543396,0.9410439729690552,0.3287769854068756,0.9447282552719116,0.23408371210098267,0.6301497220993042,2.499999936844688e-06
0.8719763159751892,0.24259057641029358,0.9417529702186584,0.14198963344097137,0.8911182880401611,0.9405757188796997,0.32927829027175903,0.9446070790290833,0.23342210054397583,0.6374870538711548,2.499999936844688e-06
0.8726928234100342,0.24355635046958923,0.941737174987793,0.14266206324100494,0.8911638855934143,0.9408766627311707,0.33009985089302063,0.9446115493774414,0.2343222051858902,0.6367900967597961,1.249999968422344e-06
0.872972309589386,0.2439030110836029,0.9417206048965454,0.14288051426410675,0.8906383514404297,0.941163957118988,0.3309911787509918,0.9446143507957458,0.23525679111480713,0.6362788677215576,1.249999968422344e-06
0.8735460638999939,0.24487091600894928,0.9417012333869934,0.14353470504283905,0.8916002511978149,0.9410513043403625,0.33132126927375793,0.9445671439170837,0.23514850437641144,0.6389397978782654,1.249999968422344e-06
0.8737315535545349,0.24514910578727722,0.9416918158531189,0.14374037086963654,0.8915541768074036,0.9410425424575806,0.33177879452705383,0.9445332288742065,0.23533488810062408,0.6406166553497314,1.249999968422344e-06
0.8735848069190979,0.2452879250049591,0.9416660666465759,0.14377954602241516,0.8935428261756897,0.9412609934806824,0.33240997791290283,0.9445366263389587,0.23601652681827545,0.6401143670082092,9.999999974752427e-07
0.8738207221031189,0.24570272862911224,0.9416579604148865,0.14408370852470398,0.8930249810218811,0.9410244822502136,0.33255764842033386,0.9444806575775146,0.2356209009885788,0.6436777710914612,9.999999974752427e-07
0.8735044598579407,0.24524933099746704,0.9416488409042358,0.14374414086341858,0.8937539458274841,0.9407133460044861,0.33261027932167053,0.9444175958633423,0.23506976664066315,0.647637128829956,9.999999974752427e-07
0.8747856616973877,0.2471211701631546,0.9416177868843079,0.14503911137580872,0.8935425877571106,0.9408935308456421,0.33315226435661316,0.9444158673286438,0.2356276661157608,0.64738529920578,9.999999974752427e-07
0.8739001750946045,0.2457888126373291,0.9416393041610718,0.14413245022296906,0.8935604691505432,0.940950334072113,0.3336404263973236,0.9443983435630798,0.23593217134475708,0.6484504342079163,9.999999974752427e-07
0.8746095895767212,0.2468942552804947,0.9416161775588989,0.14487038552761078,0.8937743902206421,0.94097501039505,0.3339681625366211,0.9443799257278442,0.23612666130065918,0.649293839931488,9.999999974752427e-07
0.8743282556533813,0.24662138521671295,0.9416092038154602,0.14467209577560425,0.894294798374176,0.9409064650535583,0.33425453305244446,0.9443468451499939,0.23610292375087738,0.6513093113899231,9.999999974752427e-07
0.8746569752693176,0.24699518084526062,0.9416068196296692,0.1449405550956726,0.8939165472984314,0.9411096572875977,0.33481529355049133,0.9443502426147461,0.23672737181186676,0.650728166103363,9.999999974752427e-07
0.8751593232154846,0.24773742258548737,0.9415871500968933,0.14542141556739807,0.8943985104560852,0.9410204291343689,0.33515462279319763,0.9443144798278809,0.23670624196529388,0.6530545353889465,9.999999974752427e-07
